node_id,longitude,latitude,elevation,degree,store_density_500m,supermarket_density_500m,stop_density_500m,dist_to_mirai_m,dist_to_station_m,cluster_id
262995744,140.7515578,41.7946247,11.36507692746181,8,24,0,6,5421.3187699103955,3136.190517249929,2
262995831,140.7512366,41.7973307,12.39990878394004,6,13,0,7,5136.250481033049,3362.103369831324,2
262996031,140.7618458,41.8060584,20.342135304147803,8,4,1,4,4021.639889960764,4660.706970514868,0
262996032,140.7587229,41.8030924,17.53338089472807,6,1,0,3,4382.196645272869,4242.524189241701,2
262996188,140.7807437,41.7917882,11.207751689856437,8,3,0,4,5698.184737183129,4851.874920590059,6
262996189,140.7800627,41.7921474,11.620132783461484,6,3,0,4,5648.100432535008,4819.5228744916085,6
262996191,140.7793857,41.7925317,12.086744657603711,6,4,0,4,5595.734703552435,4789.533402492278,6
262996572,140.7834363,41.7935871,20.508755641459658,6,2,0,4,5552.455663461048,5140.1444988313715,6
262996573,140.7860037,41.7958715,28.942393972811512,6,1,0,0,5364.691459222211,5445.976581330027,0
262996735,140.7899565,41.7799387,4.440102769664156,6,6,1,2,7155.827448955433,5178.324775884756,2
262996797,140.7929082,41.7794264,4.55228793272336,6,3,1,1,7278.454961711486,5410.410731078311,2
262996801,140.7907388,41.7793882,4.391476416515023,8,3,1,2,7232.029173933953,5232.708017050445,2
262996986,140.7910617,41.7748736,6.079352384416119,6,4,1,0,7722.87342670017,5209.439091652377,0
262997023,140.7933321,41.7765136,5.540096671375914,6,2,1,0,7598.325880418239,5408.587919312759,0
262997024,140.7935354,41.7779654,4.333233985563107,6,2,1,1,7448.810628623315,5441.033329508009,0
262997027,140.7930133,41.7794517,4.5615289365499265,6,3,1,1,7278.31887765524,5419.394297653614,0
262997268,140.7709404,41.7759236,7.731209200858919,6,5,1,0,7354.124767457293,3563.3012971431995,2
262997272,140.7766059,41.7758461,7.063881005100542,8,5,1,0,7398.057298508281,4027.490816233588,2
262997273,140.7781512,41.7757919,6.948802450145004,8,3,1,0,7418.757218629407,4153.901619570705,6
262997276,140.7802485,41.7755791,5.976215262433644,6,3,0,10,7465.560300790319,4324.31921814373,2
262997277,140.7846986,41.7748262,3.835836216161513,6,5,0,10,7610.109920643842,4684.953580179196,2
262997285,140.7877456,41.7751018,3.0530805347065346,6,4,0,0,7632.440770893699,4937.676877935499,6
262997286,140.7878867,41.7751138,3.16067080927944,8,4,0,0,7633.759324150119,4949.376189471116,6
262997288,140.7905513,41.7749129,5.679319165600355,6,4,1,0,7707.936839119389,5167.614379240157,0
262997325,140.7366956,41.7690482,4.046075640483135,8,5,0,4,8487.680486291161,811.8911496045567,6
262997326,140.740328,41.7698212,4.031924553482174,5,5,0,1,8321.406200093412,1058.7788960798869,6
262997327,140.7461638,41.771182,4.248935667102072,6,5,0,1,8059.420541441233,1505.3303304777262,6
262997329,140.7528135,41.7723228,5.588075170144655,5,1,0,0,7835.070440532506,2047.1790728064284,6
262997330,140.7534729,41.7724627,5.753425187441184,6,1,0,0,7811.739214220968,2101.5144064980473,6
262997331,140.7541887,41.772691,5.935070178662118,6,1,0,0,7778.385606862221,2160.7072585284213,6
262997334,140.7607085,41.7746807,6.342487113821441,5,2,0,2,7503.100397830176,2709.605657014954,6
262997336,140.7653887,41.7750313,7.097025114630231,6,3,0,2,7447.313620830781,3097.665708668197,6
262997391,140.7195931,41.7615098,5.462818085193536,4,0,0,2,9766.09037561168,1401.3488330914752,6
262997392,140.7200362,41.7607243,4.122389163667981,6,0,0,3,9831.64741382414,1461.0113335153944,6
262997569,140.7297832,41.7658556,3.5509275127648436,10,2,0,5,9005.446199130087,749.440800490668,6
262997572,140.7342161,41.7679247,4.003035512075031,8,7,0,6,8668.688368317533,719.7224969335763,6
262997573,140.7350714,41.7683142,4.018054635758409,8,8,0,4,8605.719946426227,743.9892654279483,6
262998099,140.7170162,41.7580068,20.55597363894601,10,0,0,4,10207.918744711274,1844.75912606262,6
262998179,140.7185239,41.7610573,11.5230989639745,8,0,0,2,9847.67428343528,1489.58950536561,6
262998194,140.7191119,41.7623418,6.949930693830357,6,0,0,2,9697.574937905816,1343.076386701125,6
262998548,140.7143849,41.7603635,32.4948433846466,5,0,0,3,10060.73287865112,1752.3676838570868,6
262998669,140.7158974,41.7581522,24.89294765974789,6,0,0,4,10230.841299174035,1878.1059509060335,6
262998757,140.71726,41.7606677,18.10180409687743,8,0,0,5,9929.886731060107,1582.536956165773,6
262998943,140.732757,41.7710539,3.738646069291944,4,52,2,8,8378.935840534523,422.8135377983179,1
262998944,140.730616,41.7687747,3.7085653655661113,8,47,0,9,8677.268038837274,463.818707166388,1
262998946,140.7261412,41.7644634,2.3497076744731813,8,0,0,3,9256.16994434336,902.654945063203,6
262998949,140.7229746,41.7620024,4.927086288356718,6,0,0,3,9607.039972292643,1234.642850562024,6
262999192,140.7377727,41.7755446,3.5779108758131115,4,9,2,2,7772.841551656725,875.6242556678653,5
262999194,140.736933,41.7748712,3.578972544615559,6,14,2,5,7865.5764388291855,783.7706743816217,5
262999203,140.7327744,41.771222,3.7122187860945286,3,53,2,8,8360.871497440352,417.5791607490353,1
262999600,140.7156738,41.7576825,24.513646327627946,6,0,0,4,10285.990565352617,1932.1492328905529,6
262999602,140.7149055,41.7565805,24.176279297666472,3,0,0,4,10423.66395382625,2069.639309368988,6
262999817,140.7119996,41.7577686,38.95285386935293,4,0,0,0,10405.857917133051,2100.057008917531,6
262999892,140.7128704,41.7596633,34.60753582704335,4,0,0,2,10185.13593792845,1892.7261969771455,6
262999899,140.712517,41.7585724,33.35038857456664,4,0,0,2,10306.879937995662,2003.9023858417593,6
263002297,140.7113765,41.7575888,60.66421473080221,6,0,0,0,10446.321397101776,2148.080422078254,6
263002302,140.7106808,41.7585968,87.02753388962435,8,0,0,1,10371.428904333166,2101.7161758570332,6
263002312,140.7098084,41.7585612,117.80501549162368,8,0,0,1,10407.40262782708,2154.1294887044214,6
263002325,140.7090858,41.7583359,142.95388792963095,8,0,0,1,10456.827722486672,2213.7643659999885,6
263002435,140.7009255,41.7601831,168.458755442401,8,0,0,1,10604.597276101924,2617.7479264424505,6
263002461,140.7025068,41.7596663,212.30409842962396,5,0,0,1,10587.71791654731,2539.0716441145387,6
263002475,140.7048794,41.758628,267.1954943130456,5,0,0,1,10591.497846491136,2450.170306304572,6
263003134,140.7456127,41.781643,8.729363843723128,6,6,2,7,6939.842352137177,1774.8109616668985,5
263003622,140.7615655,41.7809484,9.568084266128745,6,6,2,3,6803.569839604912,2924.975682936181,5
263003623,140.7582239,41.7811967,10.67684201805968,6,5,2,3,6799.888041967345,2675.33215522775,5
263003625,140.7497772,41.7817183,10.491554451604872,8,6,2,5,6852.311578002523,2069.678134036459,5
263004071,140.7703866,41.7870355,17.100818463174253,6,5,3,2,6118.784987113406,3853.1714119005087,7
263004072,140.7652577,41.780681,11.03871868108267,5,4,1,3,6819.96331239007,3206.273182917343,2
263005363,140.7772706,41.8001727,20.454237818556575,4,8,1,2,4729.261308556021,5098.57491893954,0
263005368,140.7709865,41.7940807,10.388801474488057,6,5,0,0,5339.804519571861,4282.687290749397,2
263005479,140.7573775,41.8009742,16.002597851552327,10,4,0,0,4632.539148077509,3987.828548423429,2
263006122,140.7813208,41.7960543,19.475160295847928,6,4,1,4,5245.042850622997,5120.198466944134,0
263006123,140.7831254,41.793935,20.432591332523423,4,2,0,4,5508.734608382216,5135.1714775410355,6
263007943,140.8078825,41.7694131,12.551949677783549,6,0,0,0,8746.389455692515,6599.051393434352,6
263090164,140.7041564,41.7587725,258.7252215341986,6,0,0,1,10606.485688653202,2487.03081194681,6
264462925,140.7424743,41.7793004,5.681262914804369,4,7,2,3,7259.744410626907,1414.853516827721,5
266530547,140.72567,41.7694328,1.3507508959126109,6,74,0,9,8759.378959425658,388.3444683838084,1
266530548,140.7267989,41.7707244,1.3974475055506974,6,91,1,9,8590.995171330474,217.78478112729863,1
266530550,140.7271319,41.7713808,1.416866479723139,4,92,1,10,8513.11755802926,140.61515876806516,1
266530682,140.7240724,41.7678027,1.6705434624100122,6,16,0,9,8977.65449649918,611.4524905573206,1
266530683,140.7248002,41.7685496,1.5219194486752257,6,49,0,10,8877.743101623231,509.3100241476967,1
266531006,140.7162934,41.752968,1.1527178850279858,8,0,0,6,10745.462053060684,2372.177783910088,6
292277254,140.7570404,41.8054006,18.573316661435847,6,7,0,1,4154.332400143158,4373.247542060947,2
292277255,140.7572906,41.8017059,16.55441268316907,8,4,0,0,4553.730984816923,4048.4018787622535,2
292277256,140.757425,41.8004547,15.61140731682702,6,5,0,0,4688.747756455891,3944.5612631206727,2
292277319,140.754008,41.8067619,18.77699488986758,6,14,0,1,4064.94563220584,4372.489239583362,2
292277408,140.7528176,41.8072733,19.182654111573537,6,18,0,1,4037.551663242032,4375.2732318787985,2
292277413,140.7550416,41.8060574,18.5541664251304,6,12,0,1,4119.222976865081,4347.596884149432,2
292277656,140.7538291,41.8144057,30.18600695150818,6,48,2,6,3258.4489905190662,5123.235631257056,7
292277659,140.7533259,41.8126061,26.931650682534944,4,46,2,5,3460.885886135628,4924.3572674448205,7
292277664,140.7522721,41.8074509,19.39858282864684,6,20,0,1,4032.015370874341,4371.925534028352,2
